batter,date,venue,bowling_team,recent_wicket_rate,venue_wicket_rate,opponent_wicket_rate,career_wicket_rate,strike_rate,future_wicket
MEK Hussey,2011-04-18,Nehru Stadium,Kochi Tuskers Kerala,0.8333333333333334,1.0,1.0,0.8947368421052632,34.6140350877193,1
DPMD Jayawardene,2011-04-18,Nehru Stadium,Chennai Super Kings,0.8333333333333334,0.8,1.0,0.8181818181818182,23.2987012987013,1
JA Morkel,2011-04-18,Nehru Stadium,Kochi Tuskers Kerala,0.3333333333333333,0.0,0.0,0.5909090909090909,14.530303030303031,1
B Chipli,2011-04-19,Feroz Shah Kotla,Delhi Daredevils,0.8333333333333334,0.0,0.5,0.75,13.2,1
IK Pathan,2011-04-19,Feroz Shah Kotla,Deccan Chargers,0.5,0.6111111111111112,0.8571428571428571,0.6419753086419753,14.17283950617284,0
KC Sangakkara,2011-04-19,Feroz Shah Kotla,Delhi Daredevils,1.0,1.0,0.9090909090909091,1.0149253731343284,25.134328358208954,1
Y Venugopal Rao,2011-04-19,Feroz Shah Kotla,Deccan Chargers,1.0,0.8,1.0,0.803921568627451,18.784313725490197,0
CL White,2011-04-19,Feroz Shah Kotla,Delhi Daredevils,0.3333333333333333,0.6666666666666666,0.6,0.7727272727272727,21.363636363636363,1
V Sehwag,2011-04-19,Feroz Shah Kotla,Deccan Chargers,0.8333333333333334,0.8484848484848485,0.9090909090909091,0.941747572815534,26.466019417475728,1
JR Hopes,2011-04-19,Feroz Shah Kotla,Deccan Chargers,0.6666666666666666,1.0,0.0,0.8888888888888888,22.77777777777778,2
S Sohal,2011-04-19,Feroz Shah Kotla,Delhi Daredevils,1.0,1.0,1.0,0.8947368421052632,17.57894736842105,0
NV Ojha,2011-04-19,Feroz Shah Kotla,Deccan Chargers,1.1666666666666667,0.75,0.875,0.7849462365591398,16.698924731182796,0
DA Warner,2011-04-19,Feroz Shah Kotla,Deccan Chargers,1.0,0.8846153846153846,0.6666666666666666,0.8907103825136612,35.87978142076503,1
S Dhawan,2011-04-19,Feroz Shah Kotla,Delhi Daredevils,0.8333333333333334,0.9230769230769231,0.9333333333333333,0.8772727272727273,30.704545454545453,2
JD Ryder,2011-04-20,Wankhede Stadium,Mumbai Indians,1.0,1.0,1.0,1.0,20.785714285714285,1
RV Uthappa,2011-04-20,Wankhede Stadium,Mumbai Indians,0.8333333333333334,1.0833333333333333,1.0,0.9336734693877551,25.270408163265305,1
RR Powar,2011-04-20,Eden Gardens,Kolkata Knight Riders,0.16666666666666666,0.0,0.0,0.25,7.375,1
EJG Morgan,2011-04-20,Eden Gardens,Kochi Tuskers Kerala,0.6666666666666666,0.7272727272727273,0.5,0.821917808219178,19.205479452054796,1
AT Rayudu,2011-04-20,Wankhede Stadium,Pune Warriors,0.5,0.8333333333333334,1.0,0.8206521739130435,23.527173913043477,1
KM Jadhav,2011-04-20,Eden Gardens,Kolkata Knight Riders,0.8333333333333334,1.0,0.6363636363636364,0.675,14.95,1
YK Pathan,2011-04-20,Eden Gardens,Kochi Tuskers Kerala,0.8333333333333334,0.7073170731707317,1.0,0.7236842105263158,21.17763157894737,1
M Kartik,2011-04-20,Wankhede Stadium,Mumbai Indians,0.5,1.0,1.0,0.46153846153846156,8.692307692307692,0
R Sharma,2011-04-20,Wankhede Stadium,Mumbai Indians,0.6666666666666666,0.5,0.5,0.6111111111111112,3.6666666666666665,0
A Symonds,2011-04-20,Wankhede Stadium,Pune Warriors,0.8333333333333334,0.0,0.5,0.7142857142857143,27.6,0
PA Patel,2011-04-20,Eden Gardens,Kolkata Knight Riders,0.8333333333333334,0.8333333333333334,0.875,0.9333333333333333,21.096296296296295,1
R Vinay Kumar,2011-04-20,Eden Gardens,Kolkata Knight Riders,0.6666666666666666,0.5,0.5,0.6341463414634146,7.414634146341464,1
MS Bisla,2011-04-20,Eden Gardens,Kochi Tuskers Kerala,0.8333333333333334,0.9090909090909091,1.0,0.9473684210526315,20.55263157894737,1
G Gambhir,2011-04-20,Eden Gardens,Kochi Tuskers Kerala,0.6666666666666666,0.8723404255319149,1.0,0.8933333333333333,28.086666666666666,1
L Balaji,2011-04-20,Eden Gardens,Kochi Tuskers Kerala,0.5,0.0,0.0,0.5833333333333334,2.9166666666666665,0
DPMD Jayawardene,2011-04-20,Eden Gardens,Kolkata Knight Riders,1.0,0.75,0.5833333333333334,0.8181818181818182,23.2987012987013,2
M Manhas,2011-04-20,Wankhede Stadium,Mumbai Indians,0.8333333333333334,1.0,0.75,0.6216216216216216,13.864864864864865,1
RA Jadeja,2011-04-20,Eden Gardens,Kolkata Knight Riders,0.6666666666666666,0.45454545454545453,0.5769230769230769,0.6368715083798883,16.29608938547486,1
BJ Hodge,2011-04-20,Eden Gardens,Kolkata Knight Riders,0.6666666666666666,0.6666666666666666,0.8,0.7419354838709677,22.112903225806452,1
JH Kallis,2011-04-20,Eden Gardens,Kochi Tuskers Kerala,1.1666666666666667,1.0,1.0,0.9468085106382979,25.71276595744681,1
BB McCullum,2011-04-20,Eden Gardens,Kolkata Knight Riders,0.8333333333333334,0.8666666666666667,1.0,0.9722222222222222,26.63888888888889,1
Yuvraj Singh,2011-04-20,Wankhede Stadium,Mumbai Indians,0.6666666666666666,0.8888888888888888,0.8947368421052632,0.864,22.0,1
MD Mishra,2011-04-20,Wankhede Stadium,Mumbai Indians,0.8333333333333334,1.0,1.0,0.875,14.5625,1
SR Tendulkar,2011-04-20,Wankhede Stadium,Pune Warriors,0.6666666666666666,1.0,1.0,0.9090909090909091,29.818181818181817,1
RG Sharma,2011-04-20,Wankhede Stadium,Pune Warriors,0.5,0.85,0.6666666666666666,0.924,26.248,1
B Lee,2011-04-20,Eden Gardens,Kochi Tuskers Kerala,0.5,1.0,1.0,0.5555555555555556,6.0,0
MK Tiwary,2011-04-20,Eden Gardens,Kochi Tuskers Kerala,0.8333333333333334,0.7916666666666666,1.5,0.7317073170731707,20.24390243902439,1
R Bhatia,2011-04-20,Eden Gardens,Kochi Tuskers Kerala,0.8333333333333334,0.625,0.5,0.6086956521739131,7.086956521739131,0
PP Chawla,2011-04-21,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,0.8333333333333334,0.6,0.6428571428571429,0.6705882352941176,7.329411764705882,0
LRPL Taylor,2011-04-21,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,0.3333333333333333,1.0,1.0,0.7547169811320755,19.11320754716981,0
PC Valthaty,2011-04-21,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,0.8333333333333334,0.8571428571428571,1.0,0.9545454545454546,22.681818181818183,1
AC Gilchrist,2011-04-21,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,1.0,0.9166666666666666,1.0,0.9493670886075949,26.126582278481013,1
SK Warne,2011-04-21,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,0.3333333333333333,0.0,0.0,0.6923076923076923,7.538461538461538,1
R McLaren,2011-04-21,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,0.6666666666666666,1.0,0.5,0.5833333333333334,13.166666666666666,1
AS Raut,2011-04-21,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,0.8333333333333334,1.0,0.6666666666666666,0.7333333333333333,12.6,1
R Dravid,2011-04-21,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,0.8333333333333334,1.0,1.125,0.9382716049382716,26.308641975308642,1
SR Watson,2011-04-21,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,1.0,1.0,0.8823529411764706,0.8928571428571429,27.614285714285714,1
KD Karthik,2011-04-21,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,0.6666666666666666,0.8888888888888888,0.75,0.8103448275862069,20.82758620689655,1
AM Nayar,2011-04-21,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,0.8333333333333334,0.6,0.6666666666666666,0.7959183673469388,13.489795918367347,0
SE Marsh,2011-04-21,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,0.8333333333333334,0.9047619047619048,1.2857142857142858,0.9411764705882353,36.455882352941174,1
V Kohli,2011-04-22,Eden Gardens,Kolkata Knight Riders,0.8333333333333334,0.7777777777777778,0.8387096774193549,0.8930041152263375,32.84362139917695,2
YK Pathan,2011-04-22,Eden Gardens,Royal Challengers Bangalore,0.8333333333333334,0.7073170731707317,0.7619047619047619,0.7236842105263158,21.17763157894737,1
CH Gayle,2011-04-22,Eden Gardens,Kolkata Knight Riders,0.8333333333333334,0.9166666666666666,0.8947368421052632,0.9071428571428571,35.68571428571428,1
M Vijay,2011-04-22,Wankhede Stadium,Mumbai Indians,1.0,1.1666666666666667,1.0526315789473684,0.9230769230769231,25.08653846153846,1
EJG Morgan,2011-04-22,Eden Gardens,Royal Challengers Bangalore,0.6666666666666666,0.7272727272727273,0.8888888888888888,0.821917808219178,19.205479452054796,1
R Sathish,2011-04-22,Wankhede Stadium,Chennai Super Kings,0.6666666666666666,1.0,1.0,0.6521739130434783,11.391304347826088,1
S Anirudha,2011-04-22,Wankhede Stadium,Mumbai Indians,0.8333333333333334,1.0,0.5,0.6363636363636364,12.090909090909092,1
KA Pollard,2011-04-22,Wankhede Stadium,Chennai Super Kings,0.6666666666666666,0.7962962962962963,0.7391304347826086,0.7664670658682635,20.491017964071855,1
SR Tendulkar,2011-04-22,Wankhede Stadium,Chennai Super Kings,0.6666666666666666,1.0,0.9166666666666666,0.9090909090909091,29.818181818181817,1
S Badrinath,2011-04-22,Wankhede Stadium,Mumbai Indians,0.6666666666666666,0.6,0.6923076923076923,0.734375,22.515625,0
MS Dhoni,2011-04-22,Wankhede Stadium,Mumbai Indians,0.8333333333333334,0.7857142857142857,0.6388888888888888,0.6519823788546255,22.986784140969164,1
AT Rayudu,2011-04-22,Wankhede Stadium,Chennai Super Kings,0.5,0.8333333333333334,0.7647058823529411,0.8206521739130435,23.527173913043477,1
JH Kallis,2011-04-22,Eden Gardens,Royal Challengers Bangalore,1.1666666666666667,1.0,1.0,0.9468085106382979,25.71276595744681,1
MEK Hussey,2011-04-22,Wankhede Stadium,Mumbai Indians,0.6666666666666666,0.8333333333333334,0.7777777777777778,0.8947368421052632,34.6140350877193,1
A Symonds,2011-04-22,Wankhede Stadium,Chennai Super Kings,0.6666666666666666,0.0,0.5,0.7142857142857143,27.6,0
R Ashwin,2011-04-22,Wankhede Stadium,Mumbai Indians,0.5,1.0,0.8571428571428571,0.6590909090909091,9.090909090909092,1
SK Raina,2011-04-22,Wankhede Stadium,Mumbai Indians,1.0,0.75,0.8529411764705882,0.8391959798994975,27.804020100502512,1
RG Sharma,2011-04-22,Wankhede Stadium,Chennai Super Kings,0.6666666666666666,0.85,0.9411764705882353,0.924,26.248,0
G Gambhir,2011-04-22,Eden Gardens,Royal Challengers Bangalore,0.6666666666666666,0.8723404255319149,1.0,0.8933333333333333,28.086666666666666,1
TM Dilshan,2011-04-22,Eden Gardens,Kolkata Knight Riders,0.8333333333333334,0.6666666666666666,0.6,0.8163265306122449,23.26530612244898,1
JA Morkel,2011-04-22,Wankhede Stadium,Mumbai Indians,0.5,0.75,0.8333333333333334,0.5909090909090909,14.530303030303031,1
DA Warner,2011-04-23,Feroz Shah Kotla,Kings XI Punjab,1.0,0.8846153846153846,1.0,0.8907103825136612,35.87978142076503,1
AJ Finch,2011-04-23,Feroz Shah Kotla,Kings XI Punjab,1.1666666666666667,1.1666666666666667,1.0,0.9325842696629213,23.348314606741575,1
PC Valthaty,2011-04-23,Feroz Shah Kotla,Delhi Daredevils,0.8333333333333334,1.0,1.0,0.9545454545454546,22.681818181818183,1
DJ Hussey,2011-04-23,Feroz Shah Kotla,Delhi Daredevils,0.6666666666666666,1.25,1.1428571428571428,0.8,22.016666666666666,1
AM Nayar,2011-04-23,Feroz Shah Kotla,Delhi Daredevils,0.6666666666666666,0.5,0.8,0.7959183673469388,13.489795918367347,0
KD Karthik,2011-04-23,Feroz Shah Kotla,Delhi Daredevils,0.6666666666666666,0.9545454545454546,1.0833333333333333,0.8103448275862069,20.82758620689655,2
RJ Harris,2011-04-23,Feroz Shah Kotla,Delhi Daredevils,0.6666666666666666,0.0,0.0,0.6,5.75,1
V Sehwag,2011-04-23,Feroz Shah Kotla,Kings XI Punjab,0.8333333333333334,0.8484848484848485,0.8,0.941747572815534,26.466019417475728,0
SE Marsh,2011-04-23,Feroz Shah Kotla,Delhi Daredevils,0.8333333333333334,1.0,1.0,0.9411764705882353,36.455882352941174,1
NV Ojha,2011-04-23,Feroz Shah Kotla,Kings XI Punjab,0.8333333333333334,0.75,0.5,0.7849462365591398,16.698924731182796,1
Y Venugopal Rao,2011-04-23,Feroz Shah Kotla,Kings XI Punjab,0.8333333333333334,0.8,0.7777777777777778,0.803921568627451,18.784313725490197,1
AC Gilchrist,2011-04-23,Feroz Shah Kotla,Delhi Daredevils,1.0,1.0,1.0,0.9493670886075949,26.126582278481013,1
DT Christian,2011-04-24,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians,1.0,0.8888888888888888,0.7777777777777778,0.7,11.275,1
M Muralitharan,2011-04-24,Sawai Mansingh Stadium,Rajasthan Royals,0.5,0.5,0.6666666666666666,0.625,2.5,1
S Dhawan,2011-04-24,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians,1.0,0.8717948717948718,0.8571428571428571,0.8772727272727273,30.704545454545453,1
R Vinay Kumar,2011-04-24,Sawai Mansingh Stadium,Rajasthan Royals,0.6666666666666666,0.5,0.5714285714285714,0.6341463414634146,7.414634146341464,1
DB Ravi Teja,2011-04-24,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians,0.8333333333333334,0.8181818181818182,0.8,0.7916666666666666,15.208333333333334,0
AT Rayudu,2011-04-24,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,0.6666666666666666,0.8,0.6666666666666666,0.8206521739130435,23.527173913043477,1
RG Sharma,2011-04-24,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,0.5,0.6923076923076923,0.5,0.924,26.248,1
SR Watson,2011-04-24,Sawai Mansingh Stadium,Kochi Tuskers Kerala,1.0,0.7931034482758621,1.0,0.8928571428571429,27.614285714285714,1
BJ Hodge,2011-04-24,Sawai Mansingh Stadium,Rajasthan Royals,0.6666666666666666,0.7333333333333333,0.6666666666666666,0.7419354838709677,22.112903225806452,1
A Symonds,2011-04-24,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,0.5,0.3333333333333333,0.0,0.7142857142857143,27.6,1
A Mishra,2011-04-24,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians,0.6666666666666666,0.42857142857142855,0.6,0.5555555555555556,6.703703703703703,1
DPMD Jayawardene,2011-04-24,Sawai Mansingh Stadium,Rajasthan Royals,1.1666666666666667,1.2,1.1818181818181819,0.8181818181818182,23.2987012987013,1
CL White,2011-04-24,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians,0.5,0.9166666666666666,0.6,0.7727272727272727,21.363636363636363,1
RA Jadeja,2011-04-24,Sawai Mansingh Stadium,Rajasthan Royals,0.5,0.625,0.375,0.6368715083798883,16.29608938547486,1
SR Tendulkar,2011-04-24,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,0.6666666666666666,1.0,1.0,0.9090909090909091,29.818181818181817,1
PA Patel,2011-04-24,Sawai Mansingh Stadium,Rajasthan Royals,0.8333333333333334,1.0,0.75,0.9333333333333333,21.096296296296295,1
R Dravid,2011-04-24,Sawai Mansingh Stadium,Kochi Tuskers Kerala,0.8333333333333334,0.9166666666666666,1.0,0.9382716049382716,26.308641975308642,1
RP Singh,2011-04-24,Sawai Mansingh Stadium,Rajasthan Royals,0.5,1.0,0.75,0.5555555555555556,1.8888888888888888,1
KA Pollard,2011-04-24,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,0.6666666666666666,0.6,1.0,0.7664670658682635,20.491017964071855,1
KM Jadhav,2011-04-24,Sawai Mansingh Stadium,Rajasthan Royals,0.8333333333333334,0.6666666666666666,0.6363636363636364,0.675,14.95,1
B Chipli,2011-04-24,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians,0.8333333333333334,0.5714285714285714,1.0,0.75,13.2,1
LRPL Taylor,2011-04-24,Sawai Mansingh Stadium,Kochi Tuskers Kerala,0.3333333333333333,0.3333333333333333,0.0,0.7547169811320755,19.11320754716981,0
J Botha,2011-04-24,Sawai Mansingh Stadium,Kochi Tuskers Kerala,0.3333333333333333,0.7,0.0,0.7777777777777778,15.074074074074074,1
S Sohal,2011-04-24,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians,0.8333333333333334,0.8,0.5,0.8947368421052632,17.57894736842105,1
DW Steyn,2011-04-24,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians,0.6666666666666666,0.6666666666666666,0.8571428571428571,0.6875,5.1875,1
I Sharma,2011-04-24,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.35,2.85,0
KC Sangakkara,2011-04-24,"Rajiv Gandhi International Stadium, Uppal",Mumbai Indians,1.0,1.0,1.25,1.0149253731343284,25.134328358208954,1
M Vijay,2011-04-25,"MA Chidambaram Stadium, Chepauk",Pune Warriors,1.0,0.9285714285714286,1.0,0.9230769230769231,25.08653846153846,1
M Kartik,2011-04-25,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,0.3333333333333333,0.3333333333333333,0.25,0.46153846153846156,8.692307692307692,1
RV Uthappa,2011-04-25,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,0.8333333333333334,1.0,0.8636363636363636,0.9336734693877551,25.270408163265305,1
MS Dhoni,2011-04-25,"MA Chidambaram Stadium, Chepauk",Pune Warriors,0.8333333333333334,0.8372093023255814,0.6,0.6519823788546255,22.986784140969164,2
SK Raina,2011-04-25,"MA Chidambaram Stadium, Chepauk",Pune Warriors,1.0,0.8478260869565217,0.6666666666666666,0.8391959798994975,27.804020100502512,0
MD Mishra,2011-04-25,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,0.8333333333333334,1.0,1.0,0.875,14.5625,1
MK Pandey,2011-04-25,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,1.0,1.0,0.95,0.8407643312101911,24.312101910828027,1
S Badrinath,2011-04-25,"MA Chidambaram Stadium, Chepauk",Pune Warriors,0.5,0.76,0.6,0.734375,22.515625,0
S Anirudha,2011-04-25,"MA Chidambaram Stadium, Chepauk",Pune Warriors,0.8333333333333334,0.8,1.0,0.6363636363636364,12.090909090909092,0
M Manhas,2011-04-25,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,1.0,0.5,0.6,0.6216216216216216,13.864864864864865,1
MEK Hussey,2011-04-25,"MA Chidambaram Stadium, Chepauk",Pune Warriors,0.8333333333333334,0.8571428571428571,1.0,0.8947368421052632,34.6140350877193,1
JD Ryder,2011-04-25,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,1.0,1.0,1.25,1.0,20.785714285714285,1
R Sharma,2011-04-25,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,0.5,0.0,0.5,0.6111111111111112,3.6666666666666665,1
JA Morkel,2011-04-25,"MA Chidambaram Stadium, Chepauk",Pune Warriors,0.5,0.68,0.6666666666666666,0.5909090909090909,14.530303030303031,0
Yuvraj Singh,2011-04-25,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,0.6666666666666666,1.0,0.8,0.864,22.0,0
V Sehwag,2011-04-26,Feroz Shah Kotla,Royal Challengers Bangalore,0.6666666666666666,0.8484848484848485,0.8333333333333334,0.941747572815534,26.466019417475728,1
DL Vettori,2011-04-26,Feroz Shah Kotla,Delhi Daredevils,0.16666666666666666,0.3333333333333333,0.5,0.4666666666666667,7.8,1
V Kohli,2011-04-26,Feroz Shah Kotla,Delhi Daredevils,1.0,0.8571428571428571,0.8333333333333334,0.8930041152263375,32.84362139917695,1
Y Venugopal Rao,2011-04-26,Feroz Shah Kotla,Royal Challengers Bangalore,0.8333333333333334,0.8,0.875,0.803921568627451,18.784313725490197,1
CA Pujara,2011-04-26,Feroz Shah Kotla,Delhi Daredevils,0.8333333333333334,1.0,1.0,0.8095238095238095,17.666666666666668,1
JR Hopes,2011-04-26,Feroz Shah Kotla,Royal Challengers Bangalore,0.8333333333333334,1.0,1.3333333333333333,0.8888888888888888,22.77777777777778,1
AB de Villiers,2011-04-26,Feroz Shah Kotla,Delhi Daredevils,0.6666666666666666,0.6,0.4444444444444444,0.7337278106508875,30.59171597633136,1
TM Dilshan,2011-04-26,Feroz Shah Kotla,Delhi Daredevils,0.8333333333333334,0.875,1.0,0.8163265306122449,23.26530612244898,1
CH Gayle,2011-04-26,Feroz Shah Kotla,Delhi Daredevils,0.8333333333333334,0.6666666666666666,0.7692307692307693,0.9071428571428571,35.68571428571428,1
IK Pathan,2011-04-26,Feroz Shah Kotla,Royal Challengers Bangalore,0.5,0.6111111111111112,0.4,0.6419753086419753,14.17283950617284,1
SS Tiwary,2011-04-26,Feroz Shah Kotla,Delhi Daredevils,0.8333333333333334,0.5,0.8333333333333334,0.6805555555555556,20.541666666666668,1
NV Ojha,2011-04-26,Feroz Shah Kotla,Royal Challengers Bangalore,0.8333333333333334,0.75,0.9090909090909091,0.7849462365591398,16.698924731182796,1
DA Warner,2011-04-26,Feroz Shah Kotla,Royal Challengers Bangalore,1.0,0.8846153846153846,1.0454545454545454,0.8907103825136612,35.87978142076503,1
BJ Hodge,2011-04-27,Nehru Stadium,Deccan Chargers,0.6666666666666666,0.8,0.8,0.7419354838709677,22.112903225806452,1
A Mishra,2011-04-27,Nehru Stadium,Kochi Tuskers Kerala,0.6666666666666666,1.0,1.0,0.5555555555555556,6.703703703703703,2
PA Patel,2011-04-27,Nehru Stadium,Deccan Chargers,0.8333333333333334,0.8,1.0,0.9333333333333333,21.096296296296295,1
KC Sangakkara,2011-04-27,Nehru Stadium,Kochi Tuskers Kerala,1.0,1.0,1.0,1.0149253731343284,25.134328358208954,1
RA Jadeja,2011-04-27,Nehru Stadium,Deccan Chargers,0.6666666666666666,0.6,0.8333333333333334,0.6368715083798883,16.29608938547486,1
MEK Hussey,2011-04-27,Dr DY Patil Sports Academy,Pune Warriors,0.8333333333333334,1.0,1.0,0.8947368421052632,34.6140350877193,1
S Sreesanth,2011-04-27,Nehru Stadium,Deccan Chargers,0.0,0.5,0.0,0.18181818181818182,3.090909090909091,1
S Dhawan,2011-04-27,Nehru Stadium,Kochi Tuskers Kerala,1.0,1.0,1.0,0.8772727272727273,30.704545454545453,1
B Chipli,2011-04-27,Nehru Stadium,Kochi Tuskers Kerala,0.8333333333333334,1.0,1.0,0.75,13.2,1
